,title,text,date
184,[상권분석전문가과정 3주차 수업 후기] 인공지능이 상권분석 해 주는 시대,진정한 상권분석 4.0 시대가 도래하다 상권분석전문가과정 31기 3주차 수업 후기 상권분석전문가과정 31기의 3주차 수업에서는 인공지능(AI)을 활용한 상권분석 수업이 진행되었습니다. 이번 수업은 수강생들이 실제로 자신이 운영하거나 계획 중인 업종과 업태에 맞는 상권분석을 효과적으로 수행할 수 있도록 돕는 데 중점을 두었습니다. 수업 내용 개요 1. 기초...,2024.05.22.
185,[생성형 인공지능] 세계 최초 AI 미인 대회 공모전 공지사항 및 접수 방법,"[미드저니를 이용한 인물 생성, 김정곤] 인공지능 창작물은 미래의 엔터테인먼트 및 광고 산업에 큰 변화를 예고하고 있습니다. AI가 생성한 인공지능 모델이 실제 인간 모델을 대체하여 광고 캠페인에 등장하는 경우에는 제작 비용을 절감하고, 더 다양하고 맞춤화된 콘텐츠를 생성할 수 있죠. [미드저니를 이용한 인물 생성, 김정곤] 이런 사회적, 기술적인...",2024.04.18.
186,항공사들의 A I활용-인공지능 컨택 센터(AICC/AI Contact Center),적용한 ‘인공지능컨택센터(AICC/AI Contact Center)’ 플랫폼을 구축한다. AWS의 AI 기술을 활용한 상담 서비스 품질 향상을 위한 조치다. AICC는 AI 기술을 통한 음성봇·챗봇 등이 소비자의 질문에 답변하는 클라우드 기반 지능형 고객센터다. AICC를 활용하면 단순 안내와 상담 업무를 제공했던 콜센터 업무를 넘어 AI와 클라우드 기반의 혁신기술을 접목한...,4주 전
187,인공지능 AI 시대의 최대 걸림돌이 되고 있는 소비 전력,뉴런이 연결되는 강도에 따라서 사고가 발생하고 지능이 발생합니다. 이것과 동일하게 인공지능에는 파라미터가 존재합니다. 이 파라미터들은 스위치 같은 것이라서 복잡한 연산은 하지 않고 간단한 연산을 많이 빠르게 반복해야 합니다. 그래서 복잡한 연산을 하는 CPU가 아닌 그래픽 구현하는데 필요한 단순 반복 빠른 연산을 하는 GPU가 각광을 받고 있습니다....,2024.04.21.
188,스타트업 해외 투자 유치 확대·인공지능(AI)·디지털 전환 등 ··· '중소기업 도약 전략' 발표,"또한 산업 전반의 인공지능(AI)·디지털 전환으로 생산성을 높입니다. 제조데이터 표준 기준을 정립해 개별 설비 중심에서 공장·기업 간 디지털 연결을 늘리고 ‘지역특화 인공지능 센터’와 권역별 TP, 지방자치단체 간 협업 연계를 강화합니다. 현재 38% 수준에 머무르고 있는 국가전략기술분야 R&D 지원은 50% 이상으로 확대한다는 내용도 담겼습니다. 정부·공공기관의...",2024.05.09.
189,인공지능이 가장 먼저 빼앗을 직업 ‘의사’,"대부분 사람들은 인공지능 시대가 본격적으로 도래하면 단순한 노동을 반복하는 일자리부터 대체될 것이라고 생각했습니다. 그러나 그건 인공지능의 학습능력을 너무 얕잡아보고 미래를 낭만적으로 예측한 것입니다. 인공지능은 현재의 고소득 전문직, 화이트칼라와 골드칼라 직종부터 차분하게 잠식할 가능성이 큰데요. 결론부터 말하자면 가장 먼저 사라질 직종은...",2024.03.22.
190,소프트웨어야 놀자 <생성형 인공지능 윤리 1> 교재 OPEN 이벤트,우리 삶에 깊숙이 스며든 인공지능 기술들에 대해 우리에게 어떤 고민이 필요할까요? 생성형 인공지능의 엄청난 영향력과 함께 급부상하고 있는 인공지능 윤리! 소프트웨어야 놀자에서 생성형 인공지능 윤리 교육을 위한 신규 교재 <생성형 윤리 1>을 공개했습니다~! 생.성.형. AI라는 단어는 많이 들어봤는데 아직도 그게 뭔지 감이 안 오시는 분들!...,1일 전
191,"[인천소셜서포터즈 30기 10회, 358회] 인천 동구 등대교회에서 재미나이 어시스턴트와 대화형...","어시스턴트와 인공지능 대화형 서비스 스터디하고 송림추어탕 맛있게 먹었어요. 오후 6시에 등대교회에 도착했어요. 맛집에서 맛있는 저녁식사도 할겸 인천 동구 등대교회에서 스터디모임을 하게 되었습니다. 인천 동구 등대교회에서 재미나이 어시스턴트와 대화형 서비스 스터디하고 송림추어탕 한주간 소식 및 AI 뉴스 시청하기 1. 수강생님, 일반 전화 받을...",4주 전
192,삼성 갤럭시 S24 홍보 이미지 유출! AI 인공지능 기능과 스펙은?,AI 인공지능 기능과 스펙은? 영댕이 2024. 1. 14. 17:44 이제 다음 주면 삼성전자의 플래그십 스마트폰 갤럭시 S24 시리즈가 정식으로 공개될 예정입니다. 그리고 이미 중요한 정보들은... AI(인공지능) 관련 기능을 강화할 것으로 보이는데요. 최근의 트렌드를 반영한 개발 방향이라고 할 수 있습니다. 그런데 아직 이러한 기능들이 원활하게 동작하는 제품들은 많지...,2024.01.14.
193,"군사, 방위 산업 부문에서의 기계 학습과 인공 지능","기계 학습은 컴퓨터 과학의 한 분야이자 인공 지능의 하위 분야이다. 기계 학습은 시스템이 과거의 경험을 통해 자동으로 학습하고 개선할 수 있도록 하는 다양한 기술 또는... © dysto, 출처 Unsplash ● 방위, 국방 분야에서 기계 학습과 기계 학습 및 은 현재 다양한 군사 응용 분야에서 사용되고 있다. 전 세계 강대국 및 선진국은 무기 체계를 개선하고...",1일 전
194,"AI 인공지능 관련주 엔비디아 주가 상승, 실적 예측치 상회 주식 분할 발표, 국내 관련주는?","연일 신고가를 갱신하던 뉴욕증시는 AI 인공지능 관련주 엔비디아 실적 발표를 앞두고 약보합세로 마감됐습니다. 이날 공개된 FOMC 의사록에 따르면 최근 몇 달 동안 인플레이션... [AI 인공지능 관련주 엔비디아 실적 예측치 상회] 엔비디아 주가는 장 마감 이후 상승하며 최초로 $1,000를 돌파했습니다. 장 종료 후 공개된 실적은 예측치를 상회했는데요....",2024.05.23.
195,생성형 인공지능 AI 기반 브랜딩 솔루션 클라우드바우처 지원 타이디비,"생성형 인공지능 AI 기반 브랜딩 솔루션 클라우드바우처 지원 타이디비 안녕하세요. 사진&IT 크리에이터 자유분방입니다. 브랜딩의 사전적 정의는 '소비자와의 관계 형성에서 시작해... 이번 글에서는 창업가, 마케터, 디자이너를 위한 브랜드 구축 플랫폼으로 생성형 (AI)과 대면 컨설팅을 통한 브랜딩 방법으로 '타이디비'를 소개 드려보고 실제로 체험을 해보도록...",2024.04.25.
196,"데이터 솔루션, 인공지능이 바꾸는 HR의 미래는?","새로운 변화를 맞이하는 HR 분야 채용 IBM은 인공지능 모델 왓슨을 개발했어요. 직무 매칭을 점수화하고 성과 창출 가능성을 계산해 채용에 활용한 사례예요. 왓슨은 지원자의 경력... 성과 관리 마이크로소프트는 인공지능을 활용해 직원들의 성과를 관리하고 생산성을 높이고 있습니다. 업무 데이터를 실적, 고객 만족도 등의 데이터와 연계해 분석하는데요. 성과가...",2024.04.23.
197,#인공지능회사 주식회사 #베리아이를 설립했습니다#아트테크사업제안,https://m.blog.naver.com/dongsn1004/223439721070 안녕하십니까 선릉역 1번출구 상제리제 A동 701호에 #인공지능회사 주식회사 #베리아이를 설립했습니다 #베리아이(VERIAI)는 1. **인공지능(AI)을 이용한 미술품 진위 확인 방법 및 해당 시스템** 2. #(AI)을 이용한 미술품 가치 평가 방법 및 해당 시스템** 3. #미술품 진위 및 가치분석을 위한 (AI)...,2주 전
198,무료로 이용할 수 있는 인공지능(AI) 툴 추천,"유튜브 링크만 붙여넣으면 AI가 자동으로 내용을 요약해주고, AI 음성 인식 기능을 통해 자막을 자동으로 생성하는 등 인공지능을 활용한 다양한 플랫폼이 개발되고 있습니다. 무료로 이용할 수 있는 인공지능(AI) 툴, 윤커뮤니케이션즈와 함께 살펴보세요! 유튜브 URL만 붙여넣으면 AI가 자동으로 요약 '릴리스(Lilys) AI' 유튜브 영상의 URL을 붙여넣으면 요약해주는...",2024.03.08.
199,인공지능 활용교육 엔지니어 취업 국비지원 학원,"그래서 오늘의 주제도 인공지능 활용교육 엔지니어 취업 국비지원 학원 이라는 내용으로 찾아왔습니다. 인공지능 활용교육 형태 자체가 온라인 4일 + 오프라인 1일로 구성되어 서울, 부산, 인천, 대구, 대전, 광주 경기도, 울산, 경상남도, 충청남도, 충청북도 전주, 제주도, 강원도 등 어느 지역에서든지 수강이 가능하고 대한민국 취업 시장에서 IT 인재 양성을 하기 위해...",2주 전
200,"구글, 인공 지능 인력 이민 간소화 요청","""Schedule A 에 인공 지능, 사이버 보안 등을 포함하도록 해야하며, 지속 업데이트 해야 한다"" - Schedule A 란? 부족 직업군에 해당하는 이민 신청자들을 위해 이민 절차를 간소화... 현재 Open AI 는 AI 전문가에게 최대 1천만불의 연봉을 주는 등 몸값이 치솟고 있음. 요약: 인력이 부족, 인건비가 비싸져 부담스러우니 정부는 이민 절차 간소화 해달라.",2024.05.07.
201,"파이썬 프로그래밍, 인공지능 시대에 배울 만한 가치가 있을까?","인공지능 시대가 빠르게 다가오면서 전 세계적으로 코딩 기술에 대한 중요성이 꾸준히 강조되고 있습니다. 하지만 몇 달 전 엔비디아의 CEO 젠슨 황은 이제 코딩을 배울 필요가 없다고 언급하면서 큰 화제를 모았습니다. 그는 이 많은 프로그래밍 작업을 자동화해 코딩에 대한 수요를 줄일 것이라고 말했지만, 이 의견에 동의하지 않는 전문가들도 많습니다. 특히...",2024.05.08.
202,"천안시, 보행자 안전 위해 교통정보 영상에 인공지능 더한다",이번 협약에 따라 천안시는 한국전자통신연구원과 과학기술정보통신부의 ‘장기 시각 메모리 네트워크 기반의 예지형 시각지능 핵심기술 개발’ 과제인 예지형 보행자 안전 인공지능 기술 개발을 추진합니다. 양 기관은 천안 교통정보 CCTV 영상을 접목해 테스트베드를 구축하고 예지형 보행자 안전 요소 기술과 통합 솔루션의 개발 및 검증을 위해 유기적인...,2024.04.24.
203,EBS와 협력하여 인공지능(AI) 디지털교과서 개발을 지원하다!,"첨부파일 [교육부 03-11(월) 조간보도자료]EBS와 협력하여 인공지능(AI) 디지털교과서 개발을 지원하다!.pdf 개발사가 인공지능(AI) 디지털교과서 개발에 활용할 수 있도록 한국교육방송공사(EBS) 영상, 평가문항 등 지원 풍부한 교육 콘텐츠를 (AI) 디지털교과서에 담아 학생 맞춤교육 지원 교육부(부총리 겸 교육부장관 이주호)와 한국교육방송공사(사장...",2024.03.10.
204,인공지능 CCTV 캡스 텔레캅 에스원 비교,"인공지능 CCTV가 무엇일까요? 우리가 알고 있는 씨씨티비랑 다른 지 궁금하신 분들을 위해 알아보는 시간을 가져볼까 합니다. 국내 대표 보안 3사 캡스 텔레캅 에스원 비교도 하며, 장단점이 무엇인 지 꼼꼼하게 체크를 해보는 시간을 가져볼게요. <목차> 1. 캡스 텔레캅 에스원 비교 2. CCTV 뭔가요? 3. 홈캠,사무실 감지 센서 씨씨티비 ▣ 캡스 텔레캅 에스원 비교...",6일 전
205,문과생도 이해하는 인공지능 101 초등학생부터 이해하는 101가지 기술,책의 이름은 <문과생도 이해하는 인공지능 101>인데요. 제가 이 책을 읽고 지어본 부제목이 있어요. 바로 '초등학생부터 이해하는 101가지 기술'!!! 왜 그럴지 함께 살펴볼게요! 출발합니다! 컨티뉴언 인공지능 인사이트 이 대세라고 하죠? 인터넷의 시대를 뛰어넘어 의 시대라고 합니다. 그러면 우리는 어떤 것을 준비할 수 있을까요? 어떤 것을 준비해야...,2024.03.30.
206,"AI 인공지능 재미나이로 작사하고 suno로 나만의 노래 쉽고 빠르게 작곡하기, 스마트폰강사","스마트폰, 인공지능으로 안되는 것이 무엇일까 찾기 어려운 거 같은 요즘 시간되면 솔내거리 상인회에 참석해서 공부도 하고 서포트도 하고 있는데요, 문성식교수님, suno로 노래 만들기 교육을 하셨어요. AI 인공지능 재미나이로 작사하고 suno로 나만의 노래 쉽고 빠르게 작곡하기 스마트폰 활용교육 때 활용하면 좋겠죠! AI 재미나이로 작사하고 suno로...",2024.02.15.
207,감시도 HCN 자비스넷 컬러카메라로! | 인공지능cctv | 야간cctv | 보안cctv | 침입감시cctv | 창고cctv,#경기씨씨티비 #고양cctv #cctv출장 #CCTV #cctv설치 #CCTV설치 #씨씨티비설치 #씨씨티비 #창고시설cctv #지능형CCTV #고양CCTV설치 #창고cctv #고양시CCTV #수도권CCTV #씨씨티비 #장비업체씨씨티비 #야간cctv #CCTV #경기cctv #지능형씨씨티비 #씨씨티비 #cctv #자비스넷 #자비스넷cctv #물류창고cctv #티오더 #t오더 #테이블오더 #무인주문기 #키오스크...,6시간 전
208,인공지능의 미래와 윤리문제 - 챗GPT VS 클로드 비교 분석,"인공지능의 미래와 윤리문제 - 챗GPT VS 클로드 비교 분석 “ 챗GPT VS 클로드, 비교 분석 (ChatGPT VS Claude) “ 안녕하세요 위드유입니다. 최근 전세계적으로 핫한 이슈중 하나인 인공지능 AI에 대해서 알아보겠습니다. 특히 앞으로 시대를 이끌어갈 2개 업체에 대하여 비교 분석을 하면서 윤리적인 문제 부문에서 2개 기업이 어떤 차이점을 가지고...",2024.04.05.
